puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network
2026,2024,True,AZ,53901,"Blue Cross and Blue Shield of Arizona, Inc.",,,4769,1806,180,36,1522332,82443,233016,77924,1604775.0,310940.0,0.19375924973906,0.15306516581139987,0.015337364121695504,0.3786957433424198,0.2,183125,6117
2026,2024,True,AZ,68445,"Antidote Health Plan of Arizona, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",,,,,0,0,2393,1324,793,603,3717.0,1396.0,0.3755716976055959,0.3313832010029252,,,nan,26,22
2026,2024,True,AZ,91450,"Health Net of Arizona, Inc.",,,502,14,,0,3202241,378567,596289,97626,3580808.0,693915.0,0.1937872681249595,0.18620990737424198,0.0007234315442093052,0.027888446215139442,,438869,25486
2026,2024,True,AZ,97667,"Cigna HealthCare of Arizona, Inc",,,39,22,,,139645,9833,22637,9371,149478.0,32008.0,0.21413184548896827,0.16210390633391816,0.0012184453886528368,0.5641025641025641,,4253,438
2026,2024,True,DE,64004,Celtic Insurance Company,,,,0,0,0,24728,2695,6979,882,27423.0,7861.0,0.2866571855741531,0.2822306696861857,,,nan,337,23
2026,2024,True,DE,72760,"AmeriHealth Caritas VIP Next, Inc.",,,31,14,0,0,165638,16445,46346,7506,182083.0,53852.0,0.29575523250385816,0.27980294376894194,0.000575651786377479,0.45161290322580644,nan,33608,5779
2026,2024,True,DE,76168,Highmark BCBSD Inc.,,,222,68,,,2042140,46365,387306,18805,2088505.0,406111.0,0.19445057589040965,0.18965692851616442,0.0005466485763744396,0.3063063063063063,,1013,2504
2026,2024,True,FL,13887,Community Care Network Inc,,,,,,,,,,,,,,,,,,,
2026,2024,True,FL,16842,Blue Cross and Blue Shield of Florida,,,3012,1433,170,78,22220889,1031825,4251990,248604,23252714.0,4500594.0,0.1935513420067868,0.19135103010505114,0.000669244992994258,0.4757636122177955,0.4588235294117647,1320681,112051
2026,2024,True,FL,19898,"AvMed, Inc.",,,25,,0,0,431996,37292,118089,16682,469288.0,134771.0,0.28718185847496636,0.27335669774720134,0.00018549984789012472,,nan,6700,843
2026,2024,True,FL,21525,Oscar Health Maintenance Organization of Florida,,,,,,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",,,3129,1402,153,77,42561091,474833,10507969,83200,43035924.0,10591169.0,0.24610065302652734,0.24689143894361168,0.00029543480988736937,0.4480664749121125,0.5032679738562091,2534988,56382
2026,2024,True,FL,36194,"Health First Commercial Plans, Inc.",,,403,255,37,,2123475,158074,475722,101847,2281549.0,577569.0,0.2531477518124748,0.22402995090594427,0.000697752130048531,0.6327543424317618,,185022,32666
2026,2024,True,FL,44228,Simply Healthcare Plans Inc dba Wellpoint Florida Inc,,,,,,,,,,,,,,,,,,,
2026,2024,True,FL,48121,Cigna Health and Life Insurance Company,,,1210,389,15,,4620013,157117,926080,134858,4777130.0,1060938.0,0.22208690154967523,0.20044965241439797,0.0011405001988806132,0.32148760330578513,,161971,5594
2026,2024,True,FL,49004,Centene Venture Company Florida,,,,,,,,,,,,,,,,,,,
2026,2024,True,FL,54172,"Molina Healthcare of Florida, Inc",,,82,19,0,0,1447710,161927,341296,72623,1609637.0,413919.0,0.25715052524264786,0.23574887235703282,0.0001981063927966583,0.23170731707317074,nan,237745,20605
2026,2024,True,FL,56503,"Florida Health Care Plan, Inc.",,,1024,281,36,19,3536806,90389,602771,68552,3627195.0,671323.0,0.18508048230106183,0.17042806419125053,0.001525346219331082,0.2744140625,0.5277777777777778,67381,201
2026,2024,True,FL,66966,Capital Health Plan,,,257,87,,,540104,19667,35255,4356,559771.0,39611.0,0.07076286552893951,0.06527446565846577,0.006488096740804322,0.33852140077821014,,17487,978
2026,2024,True,FL,67926,"AmeriHealth Caritas Florida, Inc.",,,,,0,0,79451,12571,20441,7584,92022.0,28025.0,0.30454673882332484,0.25727807076059456,,,nan,13607,4788
2026,2024,True,FL,68398,"UnitedHealthcare of Florida, Inc.",,,3373,882,18,,3564380,1012085,719832,473962,4576465.0,1193794.0,0.2608550486019231,0.20195153154265258,0.002825445596141378,0.2614882893566558,,422214,79970
2026,2024,True,FL,79850,"Cigna HealthCare of Florida, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,FL,86382,Sunshine State Health Plan,,,437,,,0,1271365,476090,256694,87510,1747455.0,344204.0,0.19697445713909656,0.20190425251599659,0.0012695959372930007,,,5199,1194
2026,2024,True,HI,18350,Hawaii Medical Service Association,,,104,52,0,0,723658,3861,198069,883,727519.0,198952.0,0.27346639744116646,0.27370525856136463,0.0005227391531625719,0.5,nan,15825,16
2026,2024,True,HI,60612,"Kaiser Foundation Health Plan, Inc.",,,33,16,0,0,11489,1650,584,371,13139.0,955.0,0.07268437476215846,0.05083122987205153,0.03455497382198953,0.48484848484848486,nan,82,11
2026,2024,True,IA,25896,"Wellmark Health Plan of Iowa, Inc.",,,674,221,,,3945784,140278,704036,108660,4086062.0,812696.0,0.19889468148060407,0.17842740504802088,0.0008293383995983738,0.327893175074184,,184653,9183
2026,2024,True,IA,45819,Oscar Insurance Company,,,7284,2167,144,40,467434,187918,117430,107872,655352.0,225302.0,0.34378776596394,0.25122263249998933,0.032329939370267465,0.2975013728720483,0.2777777777777778,26987,6107
2026,2024,True,IA,48286,"Iowa Total Care, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,IA,56610,"UnitedHealthcare Plan of the River Valley, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,IA,74980,"Avera Health Plans, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,IA,93078,Medica Insurance Company,,,195,98,,,420450,41057,89569,37883,461507.0,127452.0,0.2761648252355869,0.21303127601379473,0.0015299877600979193,0.5025641025641026,,47257,10017
2026,2024,True,IN,17575,Anthem Ins Companies Inc(Anthem BCBS),,,1174,359,,0,2552004,1001953,267110,540076,3553957.0,807186.0,0.227123175660257,0.10466676384519774,0.001454435532826387,0.30579216354344124,,128899,112585
2026,2024,True,IN,35065,Coordinated Care Corporation Indiana,,,,,,,,,,,,,,,,,,,
2026,2024,True,IN,54192,"CareSource Indiana, Inc.",,,5621,935,436,111,3524662,221570,638511,161542,3746232.0,800053.0,0.21356205381834334,0.1811552426871002,0.0070257845417741075,0.16634050880626222,0.2545871559633027,345100,29802
2026,2024,True,IN,72850,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,
2026,2024,True,IN,94419,Cigna Health and Life Insurance Company,,,67,33,,0,384617,44826,75221,42338,429443.0,117559.0,0.27374762191955626,0.19557377859012992,0.0005699265900526544,0.4925373134328358,,12241,865
2026,2024,True,KS,18558,"Blue Cross and Blue Shield of Kansas, Inc.",,,174,96,12,,1042704,58174,134229,37482,1100878.0,171711.0,0.15597641155514053,0.12873164387975877,0.0010133305379387459,0.5517241379310345,,17057,5031
2026,2024,True,KS,34368,Celtic Insurance Company,,,1121,20,17,0,3865491,337936,734165,65340,4203427.0,799505.0,0.19020313663113456,0.18992800655854586,0.0014021175602403988,0.01784121320249777,0.0,497637,6359
2026,2024,True,KS,39520,Medica Insurance Company,,,27,12,,,56889,3416,14017,2987,60305.0,17004.0,0.2819666694303955,0.24639209689043576,0.001587861679604799,0.4444444444444444,,5073,711
2026,2024,True,KS,43490,Oscar Insurance Company,,,4096,1440,80,15,296092,84629,77239,46238,380721.0,123477.0,0.3243241113571355,0.2608614889966632,0.03317216971581752,0.3515625,0.1875,16794,3343
2026,2024,True,KS,94248,Blue Cross and Blue Shield of Kansas City,,,44,17,0,0,102463,2334,20939,1923,104797.0,22862.0,0.2181550998597288,0.2043566946117135,0.0019245910244073134,0.38636363636363635,nan,7936,350
2026,2024,True,KS,94968,UnitedHealthcare Insurance Company,,,915,288,,0,935058,210209,167716,130303,1145267.0,298019.0,0.26021792298215174,0.17936427472948202,0.0030702740429301486,0.31475409836065577,,118329,34376
2026,2024,True,LA,19636,"HMO Louisiana, Inc.",,,1813,602,247,56,5472870,556952,993016,9504,6029822.0,1002520.0,0.16626029756765623,0.1814433743173143,0.0018084427243346766,0.33204633204633205,0.22672064777327935,2272,624
2026,2024,True,LA,38246,"AmeriHealth Caritas Louisiana, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,LA,69842,UnitedHealthcare Insurance Company,,,521,182,,,1031551,521755,248739,301175,1553306.0,549914.0,0.3540281180913484,0.24113107350000146,0.0009474208694450405,0.3493282149712092,,109602,25412
2026,2024,True,LA,90787,"Ambetter Health of Louisiana, Inc.",,,289,,,0,1704183,406869,326106,111146,2111052.0,437252.0,0.20712516792575456,0.1913562099844911,0.0006609460905839195,,,7378,1825
2026,2024,True,LA,97176,Louisiana Health Service & Indemnity Company,,,364,117,41,,992770,80498,147920,8666,1073268.0,156586.0,0.14589645829373465,0.1489972501183557,0.0023246011776276295,0.32142857142857145,,314,226
2026,2024,True,LA,98780,CHRISTUS Health Plan Louisiana,,,1566,641,0,0,154775,84097,22585,44261,238872.0,66846.0,0.27984024917110417,0.14592149895008885,0.02342698141998025,0.40932311621966794,nan,3312,3253
2026,2024,True,MI,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,,,203,95,78,,1807844,434890,236257,74902,2242734.0,311159.0,0.13874092959753587,0.1306843953349957,0.0006523995770651018,0.46798029556650245,,110220,6489
2026,2024,True,MI,29698,Priority Health,,,130,28,,0,4106893,113292,324164,44180,4220185.0,368344.0,0.08728148173599025,0.0789316887486477,0.0003529309558456226,0.2153846153846154,,141732,12661
2026,2024,True,MI,40356,HAP CareSource,,,,,,,,,,,,,,,,,,,
2026,2024,True,MI,58594,"Meridian Health Plan of Michigan, Inc.",,,844,,,0,3404769,788871,941541,117882,4193640.0,1059423.0,0.25262611955246517,0.27653594120482183,0.0007966600687355287,,,366059,5725
2026,2024,True,MI,71667,"UnitedHealthcare Community Plan, Inc.",,,671,159,0,0,780202,330437,204912,190513,1110639.0,395425.0,0.35603377875259196,0.26263967536612315,0.0016969083897072769,0.23695976154992549,nan,103245,27624
2026,2024,True,MI,74917,McLaren Health Plan Community,,,17,15,0,0,100136,8797,19916,7988,108933.0,27904.0,0.25615745458217437,0.19888951026603818,0.0006092316513761468,0.8823529411764706,nan,2029,139
2026,2024,True,MI,77739,Oscar Insurance Company,,,596,183,46,11,54216,9741,14778,5953,63957.0,20731.0,0.3241396563315978,0.27257636122177953,0.02874921614972746,0.3070469798657718,0.2391304347826087,2546,525
2026,2024,True,MI,98185,Blue Care Network of Michigan,,,210,180,65,,3398397,125642,630298,96908,3524039.0,727206.0,0.2063558320438565,0.18546920798246938,0.00028877649524343857,0.8571428571428571,,302329,4105
2026,2024,True,MO,32753,Healthy Alliance Life Co(Anthem BCBS),,,270,98,0,0,3941746,307614,295802,131639,4249360.0,427441.0,0.10058950053655139,0.07504339447544311,0.000631666124681535,0.362962962962963,nan,228345,33039
2026,2024,True,MO,34762,Blue Cross and Blue Shield of Kansas City,,,91,30,0,0,152989,3260,31697,2865,156249.0,34562.0,0.22119821566858028,0.2071848302819157,0.0026329494820901567,0.32967032967032966,nan,14734,596
2026,2024,True,MO,47840,Medica Central Insurance Company,,,20,,0,0,62815,1388,13403,1129,64203.0,14532.0,0.22634456333816177,0.21337260208548914,0.0013762730525736307,,nan,14790,393
2026,2024,True,MO,53461,Medica Insurance Company,,,208,100,0,0,406622,15692,95180,12444,422314.0,107624.0,0.25484355242781437,0.23407489019285724,0.0019326544265219653,0.4807692307692308,nan,39580,3028
2026,2024,True,MO,69512,Oscar Insurance Company,,,5920,1884,53,13,544633,123605,133294,56006,668238.0,189300.0,0.2832823036103903,0.24474095400021667,0.03127311146328579,0.31824324324324327,0.24528301886792453,30077,9712
2026,2024,True,MO,95426,UnitedHealthcare Insurance Company,,,1119,386,,0,1070569,388139,203531,244949,1458708.0,448480.0,0.3074501545203015,0.19011478942506274,0.0024950945415626114,0.3449508489722967,,138799,32677
2026,2024,True,MO,96384,Cox Health Systems Insurance Company,,,24,11,0,0,99299,3676,14549,3672,102975.0,18221.0,0.17694586064578782,0.14651708476419703,0.0013171615169310137,0.4583333333333333,nan,1140,11
2026,2024,True,MO,99723,Celtic Insurance Company,,,,0,0,0,5919313,590539,1113385,137813,6509852.0,1251198.0,0.19220068290339012,0.18809361829658272,,,nan,760709,7081
2026,2024,True,MS,20635,"Oscar Health Plan, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,MS,56766,Cigna Health and Life Insurance Company,,,257,125,,,2495922,113128,691183,103807,2609050.0,794990.0,0.30470477760104253,0.27692491992938884,0.00032327450659756725,0.48638132295719844,,88385,3654
2026,2024,True,MS,79975,"Molina Healthcare of Mississippi, Inc",,,87,54,0,0,687896,69473,142847,31219,757369.0,174066.0,0.22982984516134145,0.2076578436275251,0.0004998104167384785,0.6206896551724138,nan,103795,9355
2026,2024,True,MS,90714,Ambetter of Magnolia Inc.,,,1147,0,0,0,11374142,852494,1824195,196741,12226636.0,2020936.0,0.1652896185017694,0.16038088851009596,0.0005675587945387681,0.0,nan,1280186,40470
2026,2024,True,MS,97560,"UnitedHealthcare of Mississippi, Inc.",,,196,61,0,0,314752,50616,67514,30602,365368.0,98116.0,0.2685402115127762,0.21449903416022773,0.001997635451914061,0.3112244897959184,nan,33820,2745
2026,2024,True,MT,23603,PacificSource Health Plans,,,39,,,0,41,316,,49,357.0,49.0,0.13725490196078433,,0.7959183673469388,,,0,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,,,336,104,16,,1143888,80885,142689,18878,1224773.0,161567.0,0.13191587339041602,0.12474035919600521,0.0020796325982409773,0.30952380952380953,,43421,2083
2026,2024,True,MT,32225,Montana Health Cooperative,,,1163,279,16,,868851,59430,91410,22338,928281.0,113748.0,0.12253617169800955,0.10520791251894744,0.010224355593065372,0.23989681857265693,,77741,7684
2026,2024,True,NC,11512,Blue Cross and Blue Shield of NC,,,2160,779,88,44,16183703,776255,3116071,101642,16959958.0,3217713.0,0.18972411370358347,0.1925437583722341,0.0006712842319995599,0.36064814814814816,0.5,1417157,16988
2026,2024,True,NC,13591,CareSource North Carolina Co.,,,728,95,,0,158212,49496,44782,32072,207708.0,76854.0,0.3700098214801548,0.28305059034712915,0.009472506310666979,0.1304945054945055,,22787,3984
2026,2024,True,NC,17414,"AmeriHealth Caritas North Carolina, Inc.",,,74,47,0,0,387771,68313,109227,30381,456084.0,139608.0,0.30610150761701793,0.28167913536597633,0.0005300555842072087,0.6351351351351351,nan,75026,30039
2026,2024,True,NC,54332,"UnitedHealthcare of North Carolina, Inc",,,1407,526,,,1601659,261882,339054,176928,1863541.0,515982.0,0.27688255852701926,0.21168925470402877,0.0027268393083479656,0.3738450604122246,,198225,16008
2026,2024,True,NC,69803,"Oscar Health Plan of North Carolina, Inc",,,875,320,34,12,81081,26311,17549,15993,107392.0,33542.0,0.312332389749702,0.21643788310454978,0.026086697275058135,0.3657142857142857,0.35294117647058826,5977,675
2026,2024,True,NC,73943,"Cigna HealthCare of North Carolina, Inc.",,,150,39,,,1009831,69246,162599,64396,1079077.0,226995.0,0.21036033573137042,0.16101605120064644,0.0006608075067732769,0.26,,37765,2466
2026,2024,True,NC,77264,Ambetter of North Carolina Inc.,,,1238,,,0,4295438,850630,924286,158416,5146068.0,1082702.0,0.21039403288102684,0.2151785219574814,0.0011434355898483608,,,520332,12770
2026,2024,True,ND,37160,Blue Cross Blue Shield of North Dakota,,,177,79,0,0,717367,7251,96964,12362,724618.0,109326.0,0.15087397773723535,0.13516651867175378,0.0016190110312277043,0.4463276836158192,nan,9356,121
2026,2024,True,ND,73751,Medica Health Plans,,,40,15,0,0,72125,2662,15098,2463,74787.0,17561.0,0.23481353711206493,0.20933102253032929,0.0022777746142019248,0.375,nan,7183,705
2026,2024,True,ND,89364,Sanford Health Plan,,,147,96,,,642746,20854,28533,10773,663600.0,39306.0,0.05923146473779385,0.044392341609282675,0.0037398870401465427,0.6530612244897959,,15923,458
2026,2024,True,NE,13484,Celtic Insurance Company,,,,,,,,,,,,,,,,,,,
2026,2024,True,NE,20305,Medica Insurance Company,,,720,355,11,,1322366,45007,281819,37200,1367373.0,319019.0,0.23330795620507352,0.21311724590620146,0.0022569188669013442,0.4930555555555556,,144473,9973
2026,2024,True,NE,29678,Blue Cross and Blue Shield of Nebraska,,,870,198,17,,590006,18822,91925,18718,608828.0,110643.0,0.18173112931731128,0.15580350030338674,0.007863127355548928,0.22758620689655173,,22458,508
2026,2024,True,NE,57424,Oscar Insurance Company,,,950,437,16,,46889,2288,10186,2044,49177.0,12230.0,0.24869349492649004,0.21723645204632216,0.0776778413736713,0.46,,2732,119
2026,2024,True,NE,73102,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,
2026,2024,True,NH,13219,"Boston Medical Center Health Plan, Inc.",,,,,,,,,,,,,,,,,,,
2026,2024,True,NH,59025,Harvard Pilgrim Health Care of NE,,,84,28,0,0,117211,39,33754,39,117250.0,33793.0,0.28821321961620466,0.28797638446903445,0.002485721895067026,0.3333333333333333,nan,1094,
2026,2024,True,NH,75841,Celtic Insurance Company,,,31,18,,,759938,30063,133926,8997,790001.0,142923.0,0.18091496086713815,0.17623279793877922,0.00021690000909580683,0.5806451612903226,,7064,337
2026,2024,True,NH,96751,Matthew Thornton Hlth Plan(Anthem BCBS),,,396,166,0,0,2199992,47282,153654,25338,2247274.0,178992.0,0.0796484985809474,0.06984298124720453,0.0022123893805309734,0.41919191919191917,nan,111543,3938
2026,2024,True,OH,29276,Community Insurance Company(Anthem BCBS),,,841,225,,0,3535080,306758,294314,195583,3841838.0,489897.0,0.12751630860020646,0.08325525872116048,0.001716687385307524,0.267538644470868,,203230,30164
2026,2024,True,OH,29341,Oscar Buckeye State Insurance Corp.,,,18709,4700,394,101,1276642,633889,337922,356571,1910531.0,694493.0,0.363507841537248,0.26469597584914173,0.02693907641977673,0.2512159923031696,0.2563451776649746,72925,17367
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,,,,,,,,,,,,,,,,,,,
2026,2024,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",,,944,330,21,,895840,339753,208089,201832,1235593.0,409921.0,0.33176053927142674,0.2322836667262011,0.00230288275057877,0.3495762711864407,,119234,35357
2026,2024,True,OH,41047,Buckeye Community Health Plan,,,333,198,,,3673782,407347,714834,105758,4081129.0,820592.0,0.20106985101426592,0.1945771414852596,0.00040580458985707877,0.5945945945945946,,423584,3784
2026,2024,True,OH,45845,Oscar Insurance Corporation of Ohio,,,8186,2789,255,67,610423,28712,121739,19484,639135.0,141223.0,0.22095957817988374,0.1994338352257369,0.05796506234820107,0.34070364036159295,0.2627450980392157,46603,1169
2026,2024,True,OH,52664,"Summa Insurance Company, Inc.",,,319,245,,,197767,17856,51591,10848,215623.0,62439.0,0.28957485982478676,0.26086758660443854,0.005108986370697801,0.768025078369906,,5604,5604
2026,2024,True,OH,64353,"Molina Healthcare of Ohio, Inc.",,,216,108,,,1975213,223180,428806,92942,2198393.0,521748.0,0.2373315417216121,0.2170935488982707,0.00041399296211964395,0.5,,309082,27281
2026,2024,True,OH,74313,Paramount Insurance Company,,,30,22,0,0,110549,4564,15746,2382,115113.0,18128.0,0.1574800413506728,0.14243457652262798,0.0016548984995586938,0.7333333333333333,nan,6848,530
2026,2024,True,OH,77552,"CareSource Ohio, Inc.",,,5001,952,263,47,2814185,271798,562546,160547,3085983.0,723093.0,0.23431528948798486,0.19989659528424747,0.006916122822375545,0.1903619276144771,0.17870722433460076,318163,42980
2026,2024,True,OH,99969,Medical Health Insuring Corp. of Ohio,,,657,421,21,,1320144,39919,198720,38093,1360063.0,236813.0,0.17411914006924678,0.1505290331963786,0.0027743409356749842,0.6407914764079148,,352894,12612
