puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network,plan_count,product_count,network_count,service_area_count,new_plan_count,market_merge,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas,premium_merge
2023,2021,True,LA,97176,Louisiana Health Service & Indemnity Company,308100.0,42387.0,95.0,36.0,,,,,,,308100.0,42387.0,0.1375754625121713,,0.0022412532144289,0.3789473684210526,,,,5.0,2.0,1.0,1.0,0.0,both,890.39,813.403,559.41,5.0,8.0,both
2023,2021,True,LA,98780,CHRISTUS Health Plan Louisiana,15654.0,1490.0,50.0,219.0,0.0,0.0,,,,,15654.0,1490.0,0.0951833397214769,,0.0335570469798657,4.38,,,,22.0,8.0,1.0,3.0,7.0,both,433.96,454.3445454545454,338.2,22.0,3.0,both
2023,2021,True,MI,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,1235529.0,317708.0,269.0,111.0,30.0,,,,,,1235529.0,317708.0,0.257143296515096,,0.00084668941292,0.4126394052044609,,,,8.0,3.0,1.0,2.0,0.0,both,476.71,477.1202380952381,262.58,8.0,16.0,both
2023,2021,True,MI,29698,Priority Health,2522336.0,183482.0,109.0,18.0,18.0,,,,,,2522336.0,183482.0,0.0727428859596818,,0.0005940637228719,0.1651376146788991,,,,38.0,1.0,7.0,6.0,37.0,both,355.125,369.8220555555556,230.79,38.0,15.0,both
2023,2021,True,MI,40047,"Molina Healthcare of Michigan, Inc.",180358.0,40144.0,96.0,52.0,,,,,,,180358.0,40144.0,0.2225795362556692,,0.0023913909924272,0.5416666666666666,,,,11.0,3.0,1.0,1.0,3.0,both,314.43,309.3181818181818,259.11,11.0,4.0,both
2023,2021,True,MI,58594,"Meridian Health Plan of Michigan, Inc.",70673.0,34424.0,77.0,52.0,0.0,0.0,,,,,70673.0,34424.0,0.4870884213207307,,0.0022368115268417,0.6753246753246753,,,,16.0,2.0,1.0,1.0,15.0,both,362.91,366.8378409090909,222.88,16.0,11.0,both
2023,2021,True,MI,58996,US HEALTH AND LIFE INSURANCE COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MI,60829,Physicians Health Plan,118674.0,32569.0,35.0,11.0,0.0,0.0,,,,,118674.0,32569.0,0.2744409053373106,,0.0010746415302895,0.3142857142857143,,,,14.0,4.0,2.0,2.0,0.0,both,386.16,408.9632692307693,244.23,14.0,5.0,both
2023,2021,True,MI,71667,"UnitedHealthcare Community Plan, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MI,74917,McLaren Health Plan Community,135089.0,27905.0,64.0,56.0,0.0,0.0,,,,,135089.0,27905.0,0.2065675221520627,,0.002293495789285,0.875,,,,5.0,1.0,1.0,1.0,0.0,both,344.78,357.8857333333333,229.63,5.0,15.0,both
2023,2021,True,MI,77739,Oscar Insurance Company,28220.0,764.0,,,0.0,0.0,,,,,28220.0,764.0,0.0270729978738483,,,,,,,13.0,1.0,1.0,1.0,6.0,both,346.16,322.7415384615385,234.43,13.0,1.0,both
2023,2021,True,MI,98185,Blue Care Network of Michigan,3492808.0,962052.0,295.0,260.0,,,,,,,3492808.0,962052.0,0.2754379857123552,,0.0003066362317213,0.8813559322033898,,,,17.0,3.0,3.0,4.0,1.0,both,413.5,397.3985365853658,199.65,17.0,16.0,both
2023,2021,True,MO,32753,Healthy Alliance Life Co(Anthem BCBS),1380403.0,191605.0,91.0,28.0,0.0,0.0,,,,,1380403.0,191605.0,0.1388036682041404,,0.0004749354140027,0.3076923076923077,,,,15.0,1.0,1.0,1.0,0.0,both,603.39,611.3854444444445,274.81,15.0,6.0,both
2023,2021,True,MO,34762,Blue Cross and Blue Shield of Kansas City,190430.0,49240.0,77.0,41.0,,0.0,,,,,190430.0,49240.0,0.2585727038806911,,0.0015637692932575,0.5324675324675324,,,,12.0,1.0,5.0,2.0,12.0,both,628.33,605.7175000000001,400.94,12.0,3.0,both
2023,2021,True,MO,47840,SSM Health Insurance Company,328852.0,69382.0,53.0,24.0,0.0,0.0,,,,,328852.0,69382.0,0.2109824480313332,,0.0007638868870888,0.4528301886792453,,,,10.0,1.0,1.0,1.0,0.0,both,447.1,393.283,261.83,10.0,1.0,both
2023,2021,True,MO,48161,Aetna Life Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MO,53461,Medica Insurance Company,671235.0,113397.0,292.0,165.0,,0.0,,,,,671235.0,113397.0,0.1689378533598516,,0.002575024030618,0.565068493150685,,,,26.0,3.0,4.0,3.0,20.0,both,389.03,414.89025974025975,221.34,26.0,8.0,both
2023,2021,True,MO,69512,Oscar Insurance Company,19070.0,966.0,,,0.0,0.0,,,,,19070.0,966.0,0.0506554798112218,,,,,,,12.0,1.0,1.0,1.0,5.0,both,482.64,470.9041666666667,336.33,12.0,1.0,both
2023,2021,True,MO,74483,Cigna Health and Life Insurance Company,2505793.0,352949.0,399.0,161.0,,0.0,,,,,2505793.0,352949.0,0.1408532149303633,,0.0011304749411388,0.4035087719298245,,,,23.0,1.0,2.0,3.0,13.0,both,483.095,499.79125,331.63,23.0,4.0,both
2023,2021,True,MO,95426,UnitedHealthcare Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MO,96384,Cox Health Systems Insurance Company,8910.0,1978.0,0.0,0.0,0.0,0.0,,,,,8910.0,1978.0,0.2219977553310886,,0.0,,,,,7.0,1.0,1.0,1.0,2.0,both,547.0,550.4285714285714,466.0,7.0,1.0,both
2023,2021,True,MO,99723,Celtic Insurance Company,1069251.0,402664.0,1387.0,699.0,28.0,,,,,,1069251.0,402664.0,0.3765851049005331,,0.0034445592354916,0.5039653929343908,,,,32.0,2.0,1.0,2.0,18.0,both,504.265,521.9873125,385.56,32.0,9.0,both
2023,2021,True,MS,14624,"Vantage Health Plan of Mississippi, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MS,56766,Cigna Health and Life Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MS,79975,"Molina Healthcare of Mississippi, Inc",344007.0,83409.0,53.0,17.0,,,,,,,344007.0,83409.0,0.2424630894138782,,0.0006354230358834,0.320754716981132,,,,11.0,3.0,1.0,1.0,5.0,both,457.395,459.1165151515152,396.85,11.0,6.0,both
2023,2021,True,MS,90714,Ambetter of Magnolia Inc.,1067870.0,453813.0,383.0,207.0,,,,,,,1067870.0,453813.0,0.4249702679165067,,0.0008439599570748,0.5404699738903395,,,,22.0,2.0,1.0,2.0,6.0,both,495.25,516.725303030303,391.58,22.0,6.0,both
2023,2021,True,MS,97560,"UnitedHealthcare of Mississippi, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,MT,23603,PacificSource Health Plans,159163.0,7918.0,288.0,105.0,,0.0,,,,,159163.0,7918.0,0.0497477428799406,,0.0363728214195503,0.3645833333333333,,,,10.0,1.0,2.0,2.0,0.0,both,503.5,479.0,355.0,10.0,4.0,both
2023,2021,True,MT,30751,Blue Cross and Blue Shield of Montana,684257.0,94689.0,129.0,45.0,,,,,,,684257.0,94689.0,0.1383822160387106,,0.0013623546557678,0.3488372093023256,,,,34.0,2.0,2.0,6.0,0.0,both,435.33,449.74764705882353,270.32,34.0,4.0,both
2023,2021,True,MT,32225,Montana Health Cooperative,536004.0,29883.0,1277.0,340.0,,0.0,,,,,536004.0,29883.0,0.0557514496160476,,0.0427333266405648,0.2662490211433046,,,,10.0,2.0,2.0,1.0,0.0,both,401.035,411.36,265.88,10.0,4.0,both
2023,2021,True,NC,11512,Blue Cross and Blue Shield of NC,21053385.0,2885751.0,1254.0,517.0,33.0,16.0,,,,,21053385.0,2885751.0,0.1370682671693886,,0.0004345489267785,0.4122807017543859,0.4848484848484848,,,88.0,6.0,6.0,13.0,21.0,both,446.01,451.6726486486487,209.9,88.0,16.0,both
2023,2021,True,NC,13591,CareSource North Carolina Co.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NC,17414,"AmeriHealth Caritas North Carolina, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NC,37900,Bright Health Company of North Carolina,4055811.0,124211.0,426.0,16.0,,0.0,,,,,4055811.0,124211.0,0.0306254408797648,,0.0034296479377832,0.0375586854460093,,,,52.0,1.0,4.0,5.0,36.0,both,422.48,411.760843373494,202.25,52.0,7.0,both
2023,2021,True,NC,44007,Celtic Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NC,54332,"UnitedHealthcare of North Carolina, Inc",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NC,61671,Aetna Health Inc. (a PA corp.),,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NC,69803,"Oscar Health Plan of North Carolina, Inc",2966.0,140.0,0.0,0.0,0.0,0.0,,,,,2966.0,140.0,0.0472016183412002,,0.0,,,,,10.0,1.0,1.0,1.0,10.0,both,602.89,575.1859999999999,403.98,10.0,1.0,both
2023,2021,True,NC,73943,"Cigna HealthCare of North Carolina, Inc.",989870.0,129812.0,103.0,23.0,0.0,0.0,,,,,989870.0,129812.0,0.1311404527867295,,0.0007934551505253,0.2233009708737864,,,,16.0,1.0,2.0,2.0,11.0,both,583.9549999999999,589.671875,371.45,16.0,10.0,both
2023,2021,True,NC,77264,Ambetter of North Carolina Inc.,344608.0,155864.0,321.0,222.0,,,,,,,344608.0,155864.0,0.4522936205775838,,0.0020594877585587,0.6915887850467289,,,,21.0,2.0,1.0,1.0,16.0,both,533.89,523.621216931217,339.15,21.0,9.0,both
2023,2021,True,NC,77320,Friday Health Plans of North Carolina Inc,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,ND,37160,Blue Cross Blue Shield of North Dakota,404244.0,50258.0,77.0,29.0,33.0,,,,,,404244.0,50258.0,0.1243259021778925,,0.0015320943929324,0.3766233766233766,,,,8.0,2.0,2.0,1.0,1.0,both,481.715,424.3525,194.2,8.0,4.0,both
2023,2021,True,ND,73751,Medica Health Plans,45251.0,4752.0,17.0,,0.0,0.0,,,,,45251.0,4752.0,0.1050142538286446,,0.003577441077441,,,,,14.0,2.0,2.0,3.0,2.0,both,395.36,385.426,233.06,14.0,3.0,both
2023,2021,True,ND,89364,Sanford Health Plan,1423955.0,22926.0,131.0,79.0,,,,,,,1423955.0,22926.0,0.0161002278864149,,0.0057140364651487,0.6030534351145038,,,,16.0,2.0,2.0,2.0,0.0,both,344.525,359.2475,153.53,16.0,4.0,both
2023,2021,True,NE,20305,Medica Insurance Company,2535166.0,290195.0,836.0,429.0,,,,,,,2535166.0,290195.0,0.1144678494426006,,0.0028808215165664,0.5131578947368421,,,,23.0,3.0,3.0,6.0,4.0,both,514.75,511.8664516129032,259.76,23.0,4.0,both
2023,2021,True,NE,26289,"Nebraska Total Care, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NE,29678,Blue Cross and Blue Shield of Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NE,57424,Oscar Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,NE,83653,Bright Health Insurance Company,770610.0,48497.0,74.0,,0.0,0.0,,,,,770610.0,48497.0,0.0629332606636301,,0.0015258675794379,,,,,22.0,1.0,2.0,2.0,6.0,both,583.19,612.1263636363636,298.58,22.0,4.0,both
2023,2021,True,NH,59025,Harvard Pilgrim Health Care of NE,244687.0,56220.0,80.0,44.0,0.0,0.0,,,,,244687.0,56220.0,0.2297629216100569,,0.0014229811454998,0.55,,,,12.0,1.0,2.0,2.0,12.0,both,371.84,360.21416666666664,199.12,12.0,1.0,both
2023,2021,True,NH,75841,Celtic Insurance Company,278880.0,93069.0,266.0,174.0,0.0,0.0,,,,,278880.0,93069.0,0.333724182444062,,0.0028580945320138,0.6541353383458647,,,,13.0,2.0,1.0,1.0,10.0,both,335.55,325.18615384615384,247.2,13.0,1.0,both
2023,2021,True,NH,96751,Matthew Thornton Hlth Plan(Anthem BCBS),912964.0,115319.0,165.0,67.0,0.0,0.0,,,,,912964.0,115319.0,0.1263127571295253,,0.0014308136560323,0.406060606060606,,,,10.0,1.0,1.0,1.0,0.0,both,311.58,319.194,176.9,10.0,1.0,both
2023,2021,True,OH,28162,AultCare Insurance Company,215616.0,22006.0,51.0,28.0,,,,,,,215616.0,22006.0,0.10206107153458,,0.0023175497591565,0.5490196078431373,,,,37.0,1.0,2.0,2.0,4.0,both,430.18,462.93,246.77,37.0,3.0,both
2023,2021,True,OH,29276,Community Insurance Company(Anthem BCBS),470047.0,73728.0,154.0,56.0,0.0,0.0,,,,,470047.0,73728.0,0.1568523998663963,,0.0020887586805555,0.3636363636363636,,,,17.0,1.0,1.0,1.0,0.0,both,482.225,482.53908088235295,247.34,17.0,16.0,both
2023,2021,True,OH,29341,Oscar Buckeye State Insurance Corp.,135743.0,4594.0,30.0,29.0,,,,,,,135743.0,4594.0,0.033843365772084,,0.0065302568567696,0.9666666666666668,,,,14.0,1.0,1.0,1.0,6.0,both,383.86,370.66,253.52,14.0,2.0,both
2023,2021,True,OH,33931,"UnitedHealthcare of Ohio, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,OH,41047,Buckeye Community Health Plan,756000.0,318183.0,1614.0,1109.0,,,,,,,756000.0,318183.0,0.4208769841269841,,0.0050725525876618,0.6871127633209417,,,,19.0,2.0,1.0,1.0,9.0,both,365.26,357.0697165991903,241.66,19.0,13.0,both
2023,2021,True,OH,45845,Oscar Insurance Corporation of Ohio,283069.0,7956.0,72.0,69.0,0.0,0.0,,,,,283069.0,7956.0,0.0281062214513069,,0.0090497737556561,0.9583333333333334,,,,12.0,1.0,1.0,1.0,4.0,both,483.96,460.61800000000005,286.17,12.0,5.0,both
2023,2021,True,OH,46400,Sidecar Health Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,OH,52664,"Summa Insurance Company, Inc.",72669.0,15668.0,36.0,27.0,,,,,,,72669.0,15668.0,0.215607755714266,,0.0022976767934643,0.75,,,,8.0,1.0,1.0,1.0,0.0,both,462.625,454.6675,294.98,8.0,2.0,both
2023,2021,True,OH,64353,"Molina Healthcare of Ohio, Inc.",412168.0,88629.0,250.0,65.0,,,,,,,412168.0,88629.0,0.2150312493934512,,0.0028207471595076,0.26,,,,11.0,3.0,1.0,2.0,3.0,both,357.12,358.5519393939394,269.4,11.0,15.0,both
2023,2021,True,OH,74313,Paramount Insurance Company,115366.0,27857.0,30.0,25.0,,0.0,,,,,115366.0,27857.0,0.2414662898947696,,0.0010769285996338,0.8333333333333334,,,,9.0,1.0,1.0,2.0,0.0,both,562.8599999999999,553.5688888888889,351.08,9.0,2.0,both
2023,2021,True,OH,77552,"CareSource Ohio, Inc.",2365974.0,517465.0,720.0,336.0,11.0,,,,,,2365974.0,517465.0,0.2187111946285124,,0.0013913984520692,0.4666666666666667,,,,11.0,2.0,1.0,1.0,0.0,both,481.445,472.94107954545456,271.1,11.0,16.0,both
2023,2021,True,OH,99969,Medical Health Insuring Corp. of Ohio,968903.0,179714.0,761.0,438.0,14.0,,,,,,968903.0,179714.0,0.1854819316278306,,0.0042345059372113,0.5755584756898817,,,,99.0,1.0,5.0,11.0,51.0,both,440.55,444.4243111111112,187.61,99.0,17.0,both
2023,2021,True,OK,21333,Medica Insurance Company,499199.0,92370.0,158.0,71.0,0.0,0.0,,,,,499199.0,92370.0,0.1850364283582299,,0.0017105120710187,0.4493670886075949,,,,25.0,3.0,3.0,4.0,12.0,both,491.66,530.1848571428571,249.76,25.0,5.0,both
2023,2021,True,OK,45480,"UnitedHealthcare of Oklahoma, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,OK,62505,Celtic Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,OK,87571,Blue Cross Blue Shield of Oklahoma,8408622.0,1365329.0,880.0,230.0,44.0,13.0,,,,,8408622.0,1365329.0,0.1623725028904855,,0.0006445332956379,0.2613636363636363,0.2954545454545454,,,41.0,2.0,2.0,11.0,1.0,both,506.43,503.1729268292683,366.78,41.0,5.0,both
2023,2021,True,OK,91538,Friday Health Plans of Oklahoma Inc,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,OK,91908,Oscar Insurance Company,9570.0,485.0,,,0.0,0.0,,,,,9570.0,485.0,0.0506792058516196,,,,,,,11.0,1.0,1.0,1.0,11.0,both,494.82,455.97909090909087,313.51,11.0,1.0,both
2023,2021,True,OK,98905,CommunityCare HMO Inc.,69035.0,3814.0,66.0,44.0,0.0,0.0,,,,,69035.0,3814.0,0.055247338306656,,0.0173046670162559,0.6666666666666666,,,,2.0,1.0,1.0,1.0,2.0,both,482.11,482.11,471.08,2.0,2.0,both
2023,2021,True,OR,10091,PacificSource Health Plans,118161.0,7650.0,666.0,183.0,,0.0,,,,,118161.0,7650.0,0.0647421738136948,,0.0870588235294117,0.2747747747747748,,,,18.0,3.0,2.0,2.0,2.0,both,479.0,439.2888888888889,237.0,18.0,5.0,both
2023,2021,True,OR,39424,"Moda Health Plan, Inc.",701483.0,28547.0,161.0,54.0,11.0,,,,,,701483.0,28547.0,0.0406952128561918,,0.0056398220478509,0.3354037267080745,,,,18.0,3.0,2.0,2.0,6.0,both,491.0,488.15,338.0,18.0,7.0,both
2023,2021,True,OR,56707,Providence Health Plan,818872.0,52609.0,421.0,228.0,24.0,,,,,,818872.0,52609.0,0.0642456940767299,,0.0080024330437757,0.5415676959619953,,,,11.0,9.0,3.0,3.0,11.0,both,456.0,474.28,309.0,11.0,7.0,both
2023,2021,True,OR,63474,BridgeSpan Health Company,7760.0,1551.0,142.0,24.0,,,,,,,7760.0,1551.0,0.1998711340206185,,0.0915538362346873,0.1690140845070422,,,,9.0,1.0,3.0,2.0,3.0,both,510.64,503.05185185185184,338.55,9.0,7.0,both
2023,2021,True,OR,71287,Kaiser Foundation Healthplan of the NW,87219.0,6088.0,44.0,18.0,0.0,0.0,,,,,87219.0,6088.0,0.0698013047615771,,0.007227332457293,0.4090909090909091,,,,10.0,1.0,1.0,1.0,1.0,both,417.0,383.3,298.0,10.0,5.0,both
2023,2021,True,OR,77969,Regence BlueCross BlueShield of Oregon,266472.0,43160.0,,,0.0,0.0,,,,,266472.0,43160.0,0.1619682368128734,,,,,,,24.0,2.0,3.0,2.0,11.0,both,416.735,437.46,307.24,24.0,7.0,both
2023,2021,True,SC,26065,Blue Cross and Blue Shield of South Carolina,10058921.0,1741311.0,2580.0,1024.0,344.0,114.0,,,,,10058921.0,1741311.0,0.1731111120168853,,0.0014816422798684,0.3968992248062015,0.3313953488372093,,,26.0,4.0,3.0,3.0,6.0,both,523.765,479.377135193133,200.92,26.0,46.0,both
2023,2021,True,SC,42326,"MOLINA HEALTHCARE OF SOUTH CAROLINA, INC",307727.0,78874.0,573.0,271.0,,,,,,,307727.0,78874.0,0.2563116008670022,,0.0072647513756117,0.4729493891797556,,,,11.0,3.0,1.0,1.0,3.0,both,417.31,415.4998347107438,284.59,11.0,33.0,both
2023,2021,True,SC,73033,"Cigna HealthCare of South Carolina, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,SC,73107,Select Health of South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,SC,79222,"Absolute Total Care, Inc",135504.0,65456.0,269.0,190.0,,,,,,,135504.0,65456.0,0.4830558507497933,,0.0041096308970911,0.7063197026022305,,,,21.0,2.0,1.0,1.0,13.0,both,461.08,464.89123809523807,294.97,21.0,30.0,both
2023,2021,True,SD,31195,Sanford Health Plan,559600.0,30248.0,181.0,124.0,,0.0,,,,,559600.0,30248.0,0.0540528949249463,,0.0059838667019307,0.6850828729281768,,,,16.0,2.0,2.0,2.0,0.0,both,493.54,508.3002083333333,235.05,16.0,4.0,both
2023,2021,True,SD,50305,Wellmark of South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,SD,60536,"Avera Health Plans, Inc.",217218.0,14284.0,105.0,49.0,,,,,,,217218.0,14284.0,0.0657588229336427,,0.0073508821058527,0.4666666666666667,,,,11.0,2.0,1.0,2.0,1.0,both,536.4449999999999,537.02,252.29,11.0,4.0,both
2023,2021,True,TN,14002,BlueCross BlueShield of Tennessee,5035548.0,976246.0,142.0,44.0,,0.0,,,,,5035548.0,976246.0,0.1938708557638612,,0.0001454551414295,0.3098591549295774,,,,54.0,1.0,2.0,8.0,8.0,both,520.575,538.1774074074075,295.37,54.0,8.0,both
2023,2021,True,TN,23552,Oscar Insurance Company,62920.0,4388.0,,,0.0,0.0,,,,,62920.0,4388.0,0.0697393515575333,,,,,,,13.0,1.0,1.0,1.0,5.0,both,515.28,499.7057692307693,319.01,13.0,2.0,both
2023,2021,True,TN,31663,US Health and Life Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TN,69443,UnitedHealthcare Insurance Company,58971.0,14754.0,669.0,205.0,0.0,0.0,,,,,58971.0,14754.0,0.2501907717352597,,0.0453436356242374,0.3064275037369208,,,,7.0,1.0,1.0,1.0,7.0,both,515.32,541.41,384.31,7.0,5.0,both
2023,2021,True,TN,70111,Celtic Insurance Company,311295.0,138855.0,311.0,220.0,,,,,,,311295.0,138855.0,0.4460559919047848,,0.0022397464981455,0.707395498392283,,,,19.0,2.0,1.0,1.0,14.0,both,488.27,481.3185714285714,330.33,19.0,7.0,both
2023,2021,True,TN,97906,Bright Health Insurance Company of Tennessee,708193.0,33009.0,111.0,,0.0,0.0,,,,,708193.0,33009.0,0.0466101754747646,,0.003362719258384,,,,,32.0,1.0,3.0,3.0,3.0,both,439.715,441.565,317.99,32.0,3.0,both
2023,2021,True,TN,99248,Cigna Health and Life Insurance Company,5019524.0,843930.0,569.0,215.0,19.0,,,,,,5019524.0,843930.0,0.1681294879753538,,0.0006742265353761,0.3778558875219683,,,,48.0,1.0,3.0,6.0,18.0,both,436.33,449.4114583333333,358.09,48.0,6.0,both
2023,2021,True,TX,17933,"Moda Health Plan, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,20069,Oscar Insurance Company,1371176.0,58098.0,152.0,127.0,,,,,,,1371176.0,58098.0,0.0423709283126309,,0.0026162690626183,0.8355263157894737,,,,13.0,1.0,1.0,1.0,5.0,both,413.9,410.5990769230769,264.5,13.0,5.0,both
2023,2021,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",685473.0,132970.0,318.0,214.0,11.0,,,,,,685473.0,132970.0,0.1939828410455262,,0.0023915168835075,0.6729559748427673,,,,9.0,1.0,1.0,1.0,2.0,both,580.75,568.236388888889,448.92,9.0,8.0,both
2023,2021,True,TX,27248,"Community Health Choice, Inc.",4830305.0,910712.0,567.0,166.0,28.0,,,,,,4830305.0,910712.0,0.1885413032924422,,0.0006225897978724,0.2927689594356261,,,,9.0,1.0,2.0,1.0,4.0,both,491.71,483.43185185185183,379.96,9.0,3.0,both
2023,2021,True,TX,29418,Celtic Insurance Company,699994.0,304489.0,2864.0,2107.0,432.0,370.0,,,,,699994.0,304489.0,0.4349880141829787,,0.0094059227098515,0.7356843575418994,0.8564814814814815,,,68.0,3.0,1.0,2.0,43.0,both,483.7,503.0311519607843,357.77,68.0,20.0,both
2023,2021,True,TX,33602,Blue Cross Blue Shield of Texas,21896395.0,4403824.0,6368.0,2475.0,109.0,41.0,,,,,21896395.0,4403824.0,0.2011209607791602,,0.0014460160079058,0.3886620603015075,0.3761467889908257,,,240.0,3.0,2.0,28.0,0.0,both,434.555,455.8931666666667,286.37,240.0,26.0,both
2023,2021,True,TX,34826,"Imperial Insurance Companies, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,40220,"UnitedHealthcare of Texas, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,40788,Scott and White Health Plan,1824230.0,426208.0,473.0,326.0,15.0,,,,,,1824230.0,426208.0,0.2336372058347905,,0.0011097867707785,0.6892177589852009,,,,8.0,1.0,1.0,1.0,8.0,both,452.81,441.42604166666666,375.86,8.0,6.0,both
2023,2021,True,TX,45786,"Molina Healthcare of Texas, Inc.",3102895.0,798433.0,2993.0,1959.0,102.0,41.0,,,,,3102895.0,798433.0,0.257318729766879,,0.0037485925556684,0.6545272302038089,0.4019607843137255,,,13.0,3.0,1.0,1.0,3.0,both,413.18,380.7165811965812,277.16,13.0,9.0,both
2023,2021,True,TX,54837,Friday Health Insurance Company Inc,283660.0,53576.0,,,,0.0,,,,,283660.0,53576.0,0.1888740040894028,,,,,,,6.0,1.0,1.0,1.0,6.0,both,317.41,336.0255555555556,236.46,6.0,6.0,both
2023,2021,True,TX,57125,US HEALTH AND LIFE INSURANCE COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,58840,Aetna Health Inc.  (a TX corp.),,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,63251,Community First Insurance Plans,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,66252,CHRISTUS Health Plan,236560.0,16861.0,4275.0,1312.0,0.0,0.0,,,,,236560.0,16861.0,0.0712757862698681,,0.2535436806832335,0.3069005847953216,,,,62.0,9.0,1.0,7.0,20.0,both,432.375,421.83516129032256,248.19,62.0,7.0,both
2023,2021,True,TX,71837,"Sendero Health Plans, Inc.",325379.0,95994.0,43.0,38.0,0.0,0.0,,,,,325379.0,95994.0,0.2950221126747577,,0.0004479446632081,0.8837209302325582,,,,4.0,1.0,1.0,1.0,0.0,both,473.755,481.485,381.0,4.0,2.0,both
2023,2021,True,TX,76589,"Cigna HealthCare of Texas, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,87226,Superior Health Plan,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,TX,98312,Bright HealthCare Insurance Company of Texas,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2023,2021,True,UT,18167,Molina Healthcare of Utah,74793.0,19994.0,142.0,88.0,0.0,0.0,,,,,74793.0,19994.0,0.2673244822376425,,0.0071021306391917,0.6197183098591549,,,,11.0,3.0,1.0,1.0,3.0,both,452.3,429.5563636363636,315.96,11.0,5.0,both
2023,2021,True,UT,22013,Regence BlueCross BlueShield of Utah,289826.0,58979.0,77.0,,,,,,,,289826.0,58979.0,0.2034979608454728,,0.0013055494328489,,,,,7.0,1.0,1.0,1.0,3.0,both,462.15,462.47,331.39,7.0,5.0,both
