market_year,state,rating_area_id,lowest_silver_age40_premium,silver_issuer_count,silver_plan_count
2025,WV,Rating Area 3,926.41,2,13
2025,WV,Rating Area 4,926.41,2,13
2025,WV,Rating Area 5,994.67,2,13
2025,WV,Rating Area 6,799.64,2,13
2025,WV,Rating Area 7,799.64,2,13
2025,WV,Rating Area 8,902.03,2,13
2025,WV,Rating Area 9,902.03,2,13
2025,WY,Rating Area 1,844.83,3,11
2025,WY,Rating Area 2,808.65,3,11
2025,WY,Rating Area 3,869.04,3,11
2026,AK,Rating Area 1,1010.0,2,4
2026,AK,Rating Area 2,1035.5,2,4
2026,AK,Rating Area 3,984.24,2,4
2026,AL,Rating Area 1,595.37,2,10
2026,AL,Rating Area 10,632.79,3,16
2026,AL,Rating Area 11,619.54,2,11
2026,AL,Rating Area 12,583.09,2,10
2026,AL,Rating Area 13,633.72,3,16
2026,AL,Rating Area 2,669.23,3,16
2026,AL,Rating Area 3,625.08,4,21
2026,AL,Rating Area 4,669.23,3,16
2026,AL,Rating Area 5,639.41,3,16
2026,AL,Rating Area 6,612.91,3,16
2026,AL,Rating Area 7,639.41,3,16
2026,AL,Rating Area 8,609.6,3,16
2026,AL,Rating Area 9,665.92,4,19
2026,AR,Rating Area 1,752.74,6,17
2026,AR,Rating Area 2,752.74,6,17
2026,AR,Rating Area 3,752.74,6,17
2026,AR,Rating Area 4,752.74,6,17
2026,AR,Rating Area 5,752.74,6,17
2026,AR,Rating Area 6,752.74,6,17
2026,AR,Rating Area 7,752.74,6,17
2026,AZ,Rating Area 1,651.86,4,22
2026,AZ,Rating Area 2,852.94,3,8
2026,AZ,Rating Area 3,900.57,3,13
2026,AZ,Rating Area 4,471.85,7,30
2026,AZ,Rating Area 5,498.84,6,31
2026,AZ,Rating Area 6,437.75,7,34
2026,AZ,Rating Area 7,654.41,3,9
2026,DE,Rating Area 1,685.23,3,10
2026,FL,Rating Area 1,693.99,5,38
2026,FL,Rating Area 10,704.26,7,51
2026,FL,Rating Area 11,729.27,7,45
2026,FL,Rating Area 12,746.95,4,36
2026,FL,Rating Area 13,667.81,6,34
2026,FL,Rating Area 14,759.01,3,26
2026,FL,Rating Area 15,638.97,7,50
2026,FL,Rating Area 16,640.54,5,45
2026,FL,Rating Area 17,693.46,6,39
2026,FL,Rating Area 18,612.66,4,26
2026,FL,Rating Area 19,636.85,5,33
2026,FL,Rating Area 2,659.87,5,41
2026,FL,Rating Area 20,744.69,3,26
2026,FL,Rating Area 21,813.34,3,17
2026,FL,Rating Area 22,641.09,3,28
2026,FL,Rating Area 23,1184.76,2,15
2026,FL,Rating Area 24,830.88,6,44
2026,FL,Rating Area 25,771.32,5,27
2026,FL,Rating Area 26,650.2,4,38
2026,FL,Rating Area 27,629.72,4,35
2026,FL,Rating Area 28,645.22,9,62
2026,FL,Rating Area 29,617.46,3,23
2026,FL,Rating Area 3,639.86,4,38
2026,FL,Rating Area 30,554.22,7,43
2026,FL,Rating Area 31,724.41,3,23
2026,FL,Rating Area 32,585.12,5,33
2026,FL,Rating Area 33,929.27,3,23
2026,FL,Rating Area 34,627.32,11,69
2026,FL,Rating Area 35,712.73,6,47
2026,FL,Rating Area 36,599.37,6,40
2026,FL,Rating Area 37,725.85,3,26
2026,FL,Rating Area 38,625.4,5,33
2026,FL,Rating Area 39,611.91,5,33
2026,FL,Rating Area 4,653.84,5,36
2026,FL,Rating Area 40,661.17,6,49
2026,FL,Rating Area 41,655.55,8,60
2026,FL,Rating Area 42,704.94,7,48
2026,FL,Rating Area 43,681.98,12,72
2026,FL,Rating Area 44,1272.01,1,8
2026,FL,Rating Area 45,780.59,4,31
2026,FL,Rating Area 46,669.18,4,38
2026,FL,Rating Area 47,727.35,3,26
2026,FL,Rating Area 48,675.76,12,73
2026,FL,Rating Area 49,654.73,11,68
2026,FL,Rating Area 5,560.18,8,50
2026,FL,Rating Area 50,674.23,12,70
2026,FL,Rating Area 51,659.34,9,62
2026,FL,Rating Area 52,640.75,7,52
2026,FL,Rating Area 53,646.99,7,55
2026,FL,Rating Area 54,720.3,3,23
2026,FL,Rating Area 55,737.49,5,45
2026,FL,Rating Area 56,673.16,5,42
2026,FL,Rating Area 57,692.85,12,76
2026,FL,Rating Area 58,654.04,6,51
2026,FL,Rating Area 59,783.03,7,43
2026,FL,Rating Area 6,677.06,13,75
2026,FL,Rating Area 60,603.27,3,31
2026,FL,Rating Area 61,743.25,4,31
2026,FL,Rating Area 62,819.85,4,26
2026,FL,Rating Area 63,890.42,4,28
2026,FL,Rating Area 64,680.95,8,50
2026,FL,Rating Area 65,591.49,5,33
2026,FL,Rating Area 66,665.55,4,38
2026,FL,Rating Area 67,842.66,3,23
2026,FL,Rating Area 7,598.41,5,33
2026,FL,Rating Area 8,658.63,4,39
2026,FL,Rating Area 9,658.36,4,38
2026,HI,Rating Area 1,532.95,2,4
2026,IA,Rating Area 1,459.22,4,24
2026,IA,Rating Area 2,457.83,4,21
2026,IA,Rating Area 3,451.56,5,28
2026,IA,Rating Area 4,500.96,5,33
2026,IA,Rating Area 5,490.46,4,24
2026,IA,Rating Area 6,476.17,4,24
2026,IA,Rating Area 7,483.56,5,28
2026,IN,Rating Area 1,492.32,3,18
2026,IN,Rating Area 10,469.04,5,27
2026,IN,Rating Area 11,457.31,5,27
2026,IN,Rating Area 12,474.02,3,18
2026,IN,Rating Area 13,474.36,5,27
2026,IN,Rating Area 14,464.8,3,18
2026,IN,Rating Area 15,440.02,4,21
2026,IN,Rating Area 16,481.94,2,13
2026,IN,Rating Area 17,463.2,4,21
2026,IN,Rating Area 2,452.37,3,18
2026,IN,Rating Area 3,508.66,3,18
2026,IN,Rating Area 4,506.05,3,18
2026,IN,Rating Area 5,459.77,3,18
2026,IN,Rating Area 6,493.49,4,21
2026,IN,Rating Area 7,454.27,3,18
2026,IN,Rating Area 8,457.2,3,18
2026,IN,Rating Area 9,497.26,3,18
2026,KS,Rating Area 1,570.61,6,19
2026,KS,Rating Area 2,565.02,4,13
2026,KS,Rating Area 3,609.77,4,13
2026,KS,Rating Area 4,746.38,2,7
2026,KS,Rating Area 5,739.4,2,7
2026,KS,Rating Area 6,696.43,2,7
2026,KS,Rating Area 7,587.53,3,8
2026,LA,Rating Area 1,582.17,4,18
2026,LA,Rating Area 2,711.13,3,10
2026,LA,Rating Area 3,706.64,3,12
2026,LA,Rating Area 4,653.56,4,12
2026,LA,Rating Area 5,611.59,5,23
2026,LA,Rating Area 6,705.54,4,13
2026,LA,Rating Area 7,706.15,3,12
2026,LA,Rating Area 8,542.04,5,21
2026,MI,Rating Area 1,507.63,5,25
2026,MI,Rating Area 10,446.37,6,27
2026,MI,Rating Area 11,470.55,5,22
2026,MI,Rating Area 12,471.29,7,30
2026,MI,Rating Area 13,681.29,4,13
2026,MI,Rating Area 14,546.01,4,16
2026,MI,Rating Area 15,445.42,5,16
2026,MI,Rating Area 16,769.09,2,4
2026,MI,Rating Area 2,502.68,5,24
2026,MI,Rating Area 3,429.35,5,19
2026,MI,Rating Area 4,485.12,5,22
2026,MI,Rating Area 5,384.98,6,24
2026,MI,Rating Area 6,437.86,5,16
2026,MI,Rating Area 7,444.69,6,27
2026,MI,Rating Area 8,583.59,4,16
2026,MI,Rating Area 9,505.01,6,27
2026,MO,Rating Area 1,639.89,5,21
2026,MO,Rating Area 10,747.39,3,13
2026,MO,Rating Area 2,779.74,3,13
2026,MO,Rating Area 3,571.78,5,22
2026,MO,Rating Area 4,651.42,5,24
2026,MO,Rating Area 5,715.04,4,16
2026,MO,Rating Area 6,523.28,6,24
2026,MO,Rating Area 7,644.61,4,16
2026,MO,Rating Area 8,627.23,5,19
2026,MO,Rating Area 9,669.98,4,16
2026,MS,Rating Area 1,598.14,5,16
2026,MS,Rating Area 2,640.11,5,16
2026,MS,Rating Area 3,633.98,5,16
2026,MS,Rating Area 4,660.69,4,13
2026,MS,Rating Area 5,654.98,4,13
2026,MS,Rating Area 6,629.93,5,16
2026,MT,Rating Area 1,550.61,3,13
2026,MT,Rating Area 2,739.35,3,12
2026,MT,Rating Area 3,655.91,3,12
2026,MT,Rating Area 4,708.14,3,9
2026,NC,Rating Area 1,702.19,6,27
2026,NC,Rating Area 10,640.59,4,17
2026,NC,Rating Area 11,602.9,6,23
2026,NC,Rating Area 12,825.51,2,10
2026,NC,Rating Area 13,584.3,4,16
2026,NC,Rating Area 14,674.59,2,13
2026,NC,Rating Area 15,685.6,4,23
2026,NC,Rating Area 16,833.68,2,10
2026,NC,Rating Area 2,595.59,4,22
2026,NC,Rating Area 3,674.43,4,24
2026,NC,Rating Area 4,575.12,5,30
2026,NC,Rating Area 5,620.8,4,27
2026,NC,Rating Area 6,540.11,6,36
2026,NC,Rating Area 7,542.49,6,30
2026,NC,Rating Area 8,757.83,3,15
2026,NC,Rating Area 9,648.86,4,20
2026,ND,Rating Area 1,438.56,3,12
2026,ND,Rating Area 2,447.17,3,13
2026,ND,Rating Area 3,594.57,3,10
2026,ND,Rating Area 4,511.89,3,20
2026,NE,Rating Area 1,640.1,5,34
2026,NE,Rating Area 2,681.38,5,38
2026,NE,Rating Area 3,755.28,5,40
2026,NE,Rating Area 4,826.11,5,20
2026,NH,Rating Area 1,388.0,4,16
2026,OH,Rating Area 1,515.22,8,41
2026,OH,Rating Area 10,536.44,7,40
2026,OH,Rating Area 11,489.29,9,45
2026,OH,Rating Area 12,492.37,8,46
2026,OH,Rating Area 13,506.09,7,39
2026,OH,Rating Area 14,539.63,7,40
2026,OH,Rating Area 15,504.02,8,46
2026,OH,Rating Area 16,519.24,8,47
2026,OH,Rating Area 17,536.55,7,40
2026,OH,Rating Area 2,538.07,7,39
2026,OH,Rating Area 3,525.61,8,46
2026,OH,Rating Area 4,481.93,8,46
2026,OH,Rating Area 5,495.15,8,46
2026,OH,Rating Area 6,497.43,7,39
2026,OH,Rating Area 7,591.95,4,24
2026,OH,Rating Area 8,546.73,6,35
2026,OH,Rating Area 9,527.69,8,46
2026,OK,Rating Area 1,675.54,2,12
2026,OK,Rating Area 2,656.06,4,17
2026,OK,Rating Area 3,561.23,7,41
2026,OK,Rating Area 4,562.75,7,38
2026,OK,Rating Area 5,568.33,7,39
2026,OR,Rating Area 1,505.35,6,19
2026,OR,Rating Area 2,562.0,6,16
2026,OR,Rating Area 3,522.45,6,18
2026,OR,Rating Area 4,551.39,5,13
2026,OR,Rating Area 5,518.0,6,18
2026,OR,Rating Area 6,518.0,6,17
2026,OR,Rating Area 7,591.0,5,13
2026,SC,Rating Area 1,455.77,3,16
2026,SC,Rating Area 10,506.07,4,23
2026,SC,Rating Area 11,640.74,5,25
2026,SC,Rating Area 12,589.71,5,25
2026,SC,Rating Area 13,557.55,4,20
2026,SC,Rating Area 14,582.06,4,22
2026,SC,Rating Area 15,566.81,4,22
2026,SC,Rating Area 16,529.26,4,20
2026,SC,Rating Area 17,552.54,4,19
2026,SC,Rating Area 18,564.27,4,23
2026,SC,Rating Area 19,498.33,3,16
2026,SC,Rating Area 2,530.96,3,16
2026,SC,Rating Area 20,530.3,5,25
2026,SC,Rating Area 21,542.25,4,24
2026,SC,Rating Area 22,497.45,3,18
2026,SC,Rating Area 23,590.23,3,18
2026,SC,Rating Area 24,494.45,3,16
2026,SC,Rating Area 25,555.1,4,26
2026,SC,Rating Area 26,496.87,3,18
2026,SC,Rating Area 27,540.4,3,20
2026,SC,Rating Area 28,517.96,5,29
2026,SC,Rating Area 29,601.04,5,25
2026,SC,Rating Area 3,553.21,4,22
2026,SC,Rating Area 30,581.72,4,24
2026,SC,Rating Area 31,530.49,4,22
2026,SC,Rating Area 32,591.64,3,20
2026,SC,Rating Area 33,496.79,3,16
2026,SC,Rating Area 34,545.48,4,23
2026,SC,Rating Area 35,584.13,4,22
2026,SC,Rating Area 36,545.97,4,22
2026,SC,Rating Area 37,549.68,2,15
2026,SC,Rating Area 38,528.38,2,15
2026,SC,Rating Area 39,583.81,3,18
2026,SC,Rating Area 4,661.68,3,14
2026,SC,Rating Area 40,569.35,4,23
2026,SC,Rating Area 41,564.5,4,22
2026,SC,Rating Area 42,640.74,4,18
2026,SC,Rating Area 43,536.94,3,20
2026,SC,Rating Area 44,640.74,5,25
2026,SC,Rating Area 45,515.12,4,26
2026,SC,Rating Area 46,612.7,4,20
2026,SC,Rating Area 5,497.59,3,16
2026,SC,Rating Area 6,512.41,3,16
2026,SC,Rating Area 7,578.37,3,20
2026,SC,Rating Area 8,552.83,4,23
2026,SC,Rating Area 9,550.74,5,25
2026,SD,Rating Area 1,760.94,3,9
2026,SD,Rating Area 2,511.88,3,16
2026,SD,Rating Area 3,527.85,3,16
2026,SD,Rating Area 4,532.42,2,11
2026,TN,Rating Area 1,678.26,4,17
2026,TN,Rating Area 2,668.66,4,17
2026,TN,Rating Area 3,697.87,5,20
2026,TN,Rating Area 4,750.75,5,24
2026,TN,Rating Area 5,700.74,5,24
2026,TN,Rating Area 6,646.11,5,24
2026,TN,Rating Area 7,776.4,3,13
2026,TN,Rating Area 8,779.04,4,20
2026,TX,Rating Area 1,893.55,3,15
2026,TX,Rating Area 10,586.21,9,46
2026,TX,Rating Area 11,730.73,4,20
2026,TX,Rating Area 12,648.73,4,20
2026,TX,Rating Area 13,617.26,4,22
2026,TX,Rating Area 14,779.08,5,24
2026,TX,Rating Area 15,578.51,6,32
2026,TX,Rating Area 16,644.93,4,20
2026,TX,Rating Area 17,920.02,4,20
2026,TX,Rating Area 18,616.33,10,51
2026,TX,Rating Area 19,731.49,5,25
2026,TX,Rating Area 2,769.87,4,20
2026,TX,Rating Area 20,705.37,4,20
2026,TX,Rating Area 21,652.85,4,22
2026,TX,Rating Area 22,705.6,4,20
2026,TX,Rating Area 23,720.67,3,16
2026,TX,Rating Area 24,563.29,5,23
2026,TX,Rating Area 25,688.47,10,52
2026,TX,Rating Area 26,647.14,7,44
2026,TX,Rating Area 27,652.92,8,45
2026,TX,Rating Area 3,607.9,12,53
2026,TX,Rating Area 4,625.26,7,35
2026,TX,Rating Area 5,539.67,6,32
2026,TX,Rating Area 6,660.34,5,23
2026,TX,Rating Area 7,656.4,4,23
2026,TX,Rating Area 8,667.44,10,52
2026,TX,Rating Area 9,592.6,8,43
2026,UT,Rating Area 1,768.25,3,5
2026,UT,Rating Area 2,587.28,4,12
2026,UT,Rating Area 3,559.31,5,16
2026,UT,Rating Area 4,576.09,5,14
2026,UT,Rating Area 5,884.78,3,9
2026,UT,Rating Area 6,798.02,4,7
2026,WI,Rating Area 1,641.59,3,11
2026,WI,Rating Area 10,623.29,4,16
2026,WI,Rating Area 11,525.67,8,36
2026,WI,Rating Area 12,575.25,5,20
2026,WI,Rating Area 13,563.7,4,19
2026,WI,Rating Area 14,543.07,7,33
2026,WI,Rating Area 15,560.39,6,25
2026,WI,Rating Area 16,541.05,7,33
2026,WI,Rating Area 2,542.69,3,15
2026,WI,Rating Area 3,602.42,3,12
2026,WI,Rating Area 4,730.59,4,18
2026,WI,Rating Area 5,655.91,4,18
2026,WI,Rating Area 6,637.16,4,24
2026,WI,Rating Area 7,643.43,4,15
2026,WI,Rating Area 8,672.53,4,22
2026,WI,Rating Area 9,630.51,3,11
2026,WV,Rating Area 1,1055.63,2,13
2026,WV,Rating Area 10,1116.74,2,13
2026,WV,Rating Area 11,1000.06,2,13
2026,WV,Rating Area 2,1055.63,2,13
2026,WV,Rating Area 3,1055.63,2,13
2026,WV,Rating Area 4,1055.63,2,13
2026,WV,Rating Area 5,1133.41,2,13
2026,WV,Rating Area 6,911.18,2,13
2026,WV,Rating Area 7,911.18,2,13
2026,WV,Rating Area 8,1027.84,2,13
2026,WV,Rating Area 9,1027.84,2,13
2026,WY,Rating Area 1,1072.19,2,9
2026,WY,Rating Area 2,1026.28,2,9
2026,WY,Rating Area 3,1102.93,2,9
