puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140006,,,66,931,72,,,8861.0,,,POS,Silver,0,106,16,3201,102008,16100,302,7265,931,,218,,29,6847
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140007,,,47,305,61,,,5246.0,,,POS,Platinum,0,55,,1195,56863,9552,91,3553,305,,160,,16,4014
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140008,,,73,601,94,,,8268.0,,,POS,Gold,0,113,12,2442,88662,15608,221,4906,601,,140,0,29,7003
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140009,,,114,1384,229,,,15369.0,,,POS,Bronze,0,310,29,4374,163974,31932,279,9726,1384,18,212,0,53,15937
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140010,,,33,151,28,,,2204.0,,,POS,Gold,0,36,,690,25736,4276,104,1372,151,,31,,,1966
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140015,,,18,259,,,,2326.0,,,POS,Platinum,0,21,,685,25794,3850,63,2437,259,,82,0,,1416
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140017,,,17,394,11,,,3081.0,,,POS,Bronze,0,62,,1122,34799,5702,140,2580,394,,118,0,13,2460
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140018,,,,416,14,,,2424.0,,,POS,Bronze,0,51,,1368,26056,4229,130,1451,416,,43,12,,1719
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140020,,,25,461,,,,2150.0,,,POS,Gold,0,29,,1723,27476,3567,191,2127,461,,71,0,11,1297
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140021,,,161,1248,362,,,10920.0,,,POS,Silver,0,130,16,3602,120026,18562,274,8277,1248,11,409,,42,6655
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140023,,,27,940,29,,,6485.0,,,POS,Bronze,0,134,17,2736,73460,11735,187,5727,940,,222,,20,4942
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140025,,,353,4073,800,,,41057.0,,,POS,Bronze,,886,106,12867,478770,96614,958,26629,4073,59,698,12,86,53546
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140026,,,,76,,,,457.0,,,POS,Bronze,0,11,,233,5990,898,,412,76,,33,0,,402
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140027,,,17,87,115,,,810.0,,,POS,Silver,0,,,438,9503,1432,23,756,87,0,60,0,,428
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140028,,,,119,,,,448.0,,,POS,Gold,0,,,405,5580,785,51,403,119,0,20,,,313
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140029,,,18,94,,,,591.0,,,POS,Platinum,0,,,621,8117,978,55,661,94,0,25,0,,340
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140031,,,27,552,51,,,4644.0,,,POS,Bronze,0,106,13,1333,46855,10123,38,2521,552,17,56,,12,5312
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140032,,,19,176,12,,,2146.0,,,POS,Silver,0,16,,463,18249,3494,29,840,176,,52,,,1261
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140033,,,,83,,,,1116.0,,,POS,Gold,0,16,,241,10645,2054,,555,83,,,,0,915
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0140034,,,,161,,,,1936.0,,,POS,Platinum,0,17,,370,18142,3410,13,1179,161,,76,0,17,1362
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190003,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190007,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190008,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190009,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190011,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190012,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190025,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190028,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190030,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190032,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190033,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0190034,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200003,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200007,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200008,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200009,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200011,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200012,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200029,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200032,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200034,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200036,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200037,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,FL,30252,"Health Options, Inc.",30252FL0200038,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550038,,,49,23,120,,,208.0,,,PPO,Gold,27,,,40,5311,384,0,157,39,,30,14,0,45
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550039,,,26,52,60,,,111.0,,,PPO,Silver,16,,,334,3144,241,,58,,,0,34,,86
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550040,,,64,16,200,,,467.0,,,PPO,Bronze,46,19,,40,7799,844,,186,14,17,,28,,185
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550041,,,85,98,222,,,537.0,,,PPO,Bronze,37,19,,142,10077,856,,214,,52,,28,,180
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550042,,,,,,,,,,,PPO,Catastrophic,,,,,99,15,0,,,,,,0,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550043,,,217,58,536,,,1208.0,,,PPO,Gold,142,35,,251,22784,2372,,896,35,106,22,166,30,617
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550044,,,93,111,237,,,698.0,,,PPO,Gold,51,18,,313,10721,1109,17,414,18,47,16,31,11,251
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550045,,,160,61,491,,,993.0,,,PPO,Gold,82,38,,285,20888,2040,,840,22,91,,111,,545
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550046,,,126,161,346,,,1548.0,,,PPO,Silver,79,27,,708,16715,2934,,968,,128,0,238,25,925
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550047,,,22,18,100,,,308.0,,,PPO,Silver,15,,,76,4141,469,,111,,18,0,12,13,57
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550048,,,136,178,446,,,1424.0,,,PPO,Silver,62,40,,751,20705,2380,37,689,83,89,70,99,16,562
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550049,,,491,586,1550,,,4425.0,,,PPO,Bronze,282,141,16,2865,53007,8207,71,2360,101,218,79,419,40,2545
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550050,,,152,74,445,,,1002.0,,,PPO,Bronze,87,55,,362,15295,1811,18,442,28,55,23,155,,336
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550051,,,584,1012,1809,,,4041.0,,,PPO,Bronze,350,256,21,3873,66536,8190,53,2372,96,274,78,479,43,3172
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550052,,,201,241,649,,,2207.0,,,PPO,Bronze,112,73,,942,31877,3647,54,1191,54,133,35,82,51,919
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550053,,,61,98,303,,,706.0,,,PPO,Bronze,31,24,,295,10781,1267,16,343,,57,0,94,,268
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550054,,,372,777,1327,,,3579.0,,,PPO,Bronze,177,140,11,3129,54015,6490,69,1673,119,265,89,196,60,2182
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550055,,,,,11,,,20.0,,,PPO,Catastrophic,,,,,331,40,0,14,,,0,,0,16
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550056,,,,,,,,30.0,,,PPO,Catastrophic,,,,158,134,36,0,0,,,0,,0,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550057,,,,,,,,12.0,,,PPO,Catastrophic,,,,,178,20,0,0,,,0,,0,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550061,,,36,121,119,,,430.0,,,PPO,Silver,25,,,158,6309,543,0,214,15,13,,,0,152
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550071,,,240,328,621,,,2136.0,,,PPO,Silver,160,44,,1139,32912,4031,43,1666,32,132,22,52,56,1574
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550072,,,116,114,314,,,749.0,,,PPO,Silver,65,19,,318,12556,1260,32,387,,61,0,61,14,256
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550073,,,301,368,985,,,2747.0,,,PPO,Silver,158,88,,1192,45579,4900,45,1586,113,207,101,250,93,1268
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550086,,,31,,38,,,58.0,,,PPO,Gold,,,,11,1513,115,0,49,,23,0,,0,15
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550087,,,89,357,208,,,195.0,,,PPO,Silver,75,,,1447,2721,353,14,69,,12,0,,0,349
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550089,,,77,35,211,,,551.0,,,PPO,Gold,47,,,104,7792,869,,330,,30,,,,176
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550090,,,133,131,208,,,612.0,,,PPO,Silver,72,15,,542,8453,1049,0,282,13,51,,125,11,260
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550092,,,53,303,132,,,233.0,,,PPO,Bronze,29,,,471,3455,411,,91,16,15,,26,0,334
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550093,,,663,3039,1525,,,3084.0,,,PPO,Bronze,525,110,,14129,37095,6314,116,1796,57,153,44,155,19,4964
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550094,,,46,23,125,,,329.0,,,PPO,Gold,28,,,49,5190,528,,149,,21,0,,,100
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550095,,,43,28,102,,,340.0,,,PPO,Gold,26,,,150,4771,540,0,109,,,0,,,130
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550096,,,78,269,157,,,399.0,,,PPO,Silver,59,,,946,5242,680,,172,,19,0,36,,373
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550097,,,93,148,249,,,891.0,,,PPO,Silver,65,24,,686,11660,1375,,285,14,37,11,174,,240
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550100,,,277,263,658,,,1665.0,,,PPO,Bronze,197,57,,1442,21276,2768,32,759,40,89,27,80,17,719
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550101,,,76,104,222,,,567.0,,,PPO,Bronze,40,24,,435,7579,1104,,269,,41,,36,,389
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550102,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550103,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550104,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0550105,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670001,,,72,34,279,,,536.0,,,POS,Gold,48,25,,67,10740,1032,0,325,51,24,24,101,,159
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670002,,,538,352,1497,,,2965.0,,,POS,Silver,355,144,17,1212,51409,4971,103,1537,65,186,38,183,,946
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670003,,,287,154,969,,,2103.0,,,POS,Bronze,173,144,14,425,34113,3735,,986,207,108,177,200,16,579
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670006,,,75,14,181,,,453.0,,,POS,Bronze,41,33,,166,8240,750,0,202,13,31,11,49,,101
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670007,,,75,17,209,,,493.0,,,POS,Gold,40,12,,57,7311,746,0,217,22,37,,26,,56
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670008,,,583,1301,1606,,,3330.0,,,POS,Silver,391,141,12,5254,47584,5566,112,1545,68,173,29,239,,1933
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670009,,,277,57,649,,,1114.0,,,POS,Bronze,187,66,,466,19200,2050,19,608,34,88,26,105,,340
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670012,,,317,210,1036,,,2811.0,,,POS,Bronze,148,143,16,541,37372,5010,33,1598,42,142,29,171,21,1316
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670013,,,268,123,868,,,2100.0,,,POS,Bronze,144,141,15,361,27803,3688,23,933,65,97,56,227,18,678
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670016,,,114,93,244,,,772.0,,,POS,Bronze,46,40,,209,10627,1418,62,408,31,116,27,66,19,365
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670017,,,77,225,231,,,699.0,,,POS,Bronze,34,42,,535,8738,1163,129,300,,58,,53,27,403
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670018,,,200,68,612,,,1072.0,,,POS,Bronze,118,64,,231,20924,3206,37,1641,36,89,32,181,,1472
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670019,,,240,77,456,,,1206.0,,,POS,Bronze,156,75,,181,18049,1931,11,586,18,64,13,111,,314
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670020,,,81,56,264,,,606.0,,,POS,Gold,47,23,,157,10581,1152,,487,27,32,16,44,,326
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670021,,,97,20,218,,,327.0,,,POS,Gold,52,16,,71,7153,723,,236,39,27,34,53,,137
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670022,,,85,15,220,,,506.0,,,POS,Gold,48,15,,47,7543,901,,245,,37,0,25,,191
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670023,,,32,42,128,,,183.0,,,POS,Gold,19,,,79,3369,296,0,91,,17,0,14,,32
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670024,,,505,142,1251,,,3431.0,,,POS,Silver,323,141,17,603,48616,6490,11,2012,76,168,54,294,24,1796
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670025,,,399,259,1007,,,3532.0,,,POS,Silver,240,145,18,1028,45439,5490,50,1190,114,175,97,266,42,967
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670028,,,583,507,1960,,,4488.0,,,POS,Silver,373,148,18,2180,53874,9268,112,3374,69,201,43,343,22,3240
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670029,,,473,205,955,,,2526.0,,,POS,Silver,257,139,12,1370,40599,4492,35,1328,92,190,82,153,26,1044
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670030,,,,,,,,,,,POS,Silver,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670031,,,,,,,,,,,POS,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670032,,,,,,,,,,,POS,Silver,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670033,,,,,,,,,,,POS,Silver,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670034,,,,,,,,,,,POS,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,30751,Blue Cross and Blue Shield of Montana,30751MT0670035,,,,,,,,,,,POS,Gold,,,,,,,,,,,,,,
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080007,,,38,812,220,,,1402.0,,,HMO,Bronze,0,147,14,1516,41027,1314,33,575,402,37,,19,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080008,,,19,374,188,,,672.0,,,HMO,Silver,,75,,835,36664,840,15,682,244,36,,41,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080009,,,,295,116,,,552.0,,,HMO,Bronze,,60,,417,19320,618,,405,186,16,,32,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080015,,,0,14,,,,23.0,,,HMO,Catastrophic,0,,,108,1010,20,0,,,0,0,0,0,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080016,,,71,1127,266,,,1818.0,,,HMO,Silver,16,129,13,1970,67346,1947,69,1322,776,100,,21,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080018,,,13,871,254,,,1578.0,,,HMO,Gold,,89,,1576,42783,1248,18,441,213,34,12,,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080026,,,20,407,136,,,916.0,,,HMO,Bronze,,121,18,741,33143,1014,27,342,298,31,,13,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080027,,,34,1001,184,,,1892.0,,,HMO,Silver,,143,14,2253,64152,1874,152,1078,667,61,20,,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0080028,,,,38,25,,,109.0,,,HMO,Gold,0,11,,112,4915,137,0,27,24,,0,14,0,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110001,,,33,305,194,,,1588.0,,,PPO,Gold,,92,,904,44721,1729,37,767,143,45,11,,15,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110003,,,26,101,106,,,762.0,,,PPO,Silver,0,53,,343,22857,930,15,420,65,63,0,,,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110005,,,379,1445,577,,,5231.0,,,PPO,Silver,,260,29,3283,117892,5457,66,2326,490,117,17,48,35,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110006,,,48,613,314,,,2165.0,,,PPO,Bronze,,157,12,1549,51230,2390,42,713,337,64,,47,13,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110007,,,162,764,569,,,4469.0,,,PPO,Bronze,14,338,32,1884,96703,5108,27,1456,454,136,11,30,27,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110009,,,,26,0,,,72.0,,,PPO,Catastrophic,,,,79,1519,79,0,23,24,,0,0,0,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110016,,,56,664,477,,,2687.0,,,PPO,Bronze,,214,21,1891,58797,3057,63,1263,376,70,,21,21,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110017,,,155,1078,462,,,4592.0,,,PPO,Silver,,238,24,2947,102273,4919,,2228,559,114,30,49,26,0
2026,2024,True,SD,31195,Sanford Health Plan,31195SD0110018,,,,87,44,,,149.0,,,PPO,Gold,0,12,,131,5674,185,0,81,58,,,,,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560001,,,1178,1316,1609,,,43187.0,,,PPO,Bronze,52,483,54,3659,255115,50800,317,316,745,2529,324,2399,93,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560005,,,1337,1014,1724,,,45734.0,,,PPO,Gold,45,298,40,4395,289336,54976,560,346,730,3038,292,3012,78,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560006,,,41,51,218,,,5702.0,,,PPO,Bronze,,62,,253,33613,6757,145,23,57,305,46,433,,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560007,,,,,,,,,,,PPO,Bronze,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560008,,,,,,,,,,,PPO,Silver,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560009,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0560010,,,,,,,,,,,PPO,Catastrophic,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0570001,,,267,168,820,,,17688.0,,,PPO,Bronze,26,211,29,978,109663,21925,128,124,309,1286,120,1529,48,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0570003,,,402,290,886,,,24292.0,,,PPO,Gold,46,187,27,1360,153679,29486,281,106,489,1472,159,1989,41,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0580002,,,100,67,91,,,2411.0,,,PPO,Gold,0,17,,266,15141,2860,24,28,15,154,,136,15,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0590002,,,203,609,730,,,16021.0,,,PPO,Gold,26,96,11,1862,101459,18527,256,81,258,970,125,775,28,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0590003,,,,,,,,,,,PPO,Silver,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0600002,,,309,179,504,,,15948.0,,,PPO,Gold,19,110,13,1710,106162,19403,239,121,274,1051,102,1355,20,0
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0600003,,,,,,,,,,,PPO,Silver,,,,,,,,,,,,,,
2026,2024,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,31274WV0630002,,,,,,,,,,,PPO,Gold,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0010010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0010020,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0010030,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0010050,,,,,,,,,,,HMO,Catastrophic,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020011,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020020,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020021,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020030,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0020031,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030010,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030011,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030020,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030021,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030030,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,
2026,2024,True,OH,31981,Antidote Health Plan of Ohio,31981OH0030031,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,
2026,2024,True,MT,32225,Montana Health Cooperative,32225MT0060004,,,286,2268,199,,,11041.0,,,PPO,Gold,0,180,30,6168,91086,9388,716,7704,0,0,0,260,0,0
